 ,Area,Mean,Min,Max,Major,Minor,Angle,%Area
1754,347,255,255,255,22.341,19.776,131.368,100
1755,450,255,255,255,25.128,22.802,87.253,100
1756,320,255,255,255,22.771,17.893,78.613,100
1757,253,255,255,255,18.977,16.975,76.994,100
1758,282,255,255,255,20.272,17.712,28.141,100
1759,351,255,255,255,22.209,20.122,146.547,100
1760,187,255,255,255,18.633,12.778,111.885,100
1761,472,255,255,255,25.353,23.704,33.473,100
1762,386,255,255,255,23.987,20.489,163.555,100
1763,360,255,255,255,22.505,20.368,11.773,100
1764,187,255,255,255,18.030,13.205,152.819,100
1765,277,255,255,255,20.407,17.282,110.700,100
1766,444,255,255,255,24.466,23.107,84.301,100
1767,290,255,255,255,21.165,17.446,132.921,100
1768,304,255,255,255,24.202,15.993,3.711,100
1769,288,255,255,255,23.128,15.855,155.750,100
1770,279,255,255,255,19.391,18.320,176.084,100
1771,367,255,255,255,22.872,20.431,131.866,100
1772,201,255,255,255,16.562,15.452,49.059,100
1773,483,255,255,255,27.195,22.613,100.777,100
1774,464,255,255,255,26.002,22.721,99.667,100
1775,281,255,255,255,19.818,18.054,53.069,100
1776,194,255,255,255,17.201,14.360,164.224,100
1777,418,255,255,255,28.018,18.995,79.895,100
1778,301,255,255,255,20.810,18.417,107.696,100
1779,235,255,255,255,20.028,14.940,157.749,100
1780,294,255,255,255,20.677,18.104,67.433,100
1781,275,255,255,255,21.810,16.054,132.034,100
1782,293,255,255,255,21.512,17.342,169.167,100
1783,313,255,255,255,20.789,19.170,149.590,100
1784,290,255,255,255,20.367,18.130,93.644,100
1785,367,255,255,255,26.202,17.834,162.000,100
1786,183,255,255,255,19.814,11.759,110.945,100
1787,455,255,255,255,25.609,22.622,12.709,100
1788,236,255,255,255,18.677,16.089,142.574,100
1789,344,255,255,255,22.412,19.542,47.408,100
1790,429,255,255,255,28.288,19.309,14.578,100
1791,311,255,255,255,22.407,17.672,156.525,100
1792,418,255,255,255,23.924,22.246,41.796,100
1793,310,255,255,255,20.593,19.167,42.278,100
1794,254,255,255,255,18.335,17.638,174.785,100
1795,262,255,255,255,19.641,16.984,168.221,100
1796,416,255,255,255,24.392,21.714,51.748,100
1797,287,255,255,255,20.490,17.834,57.321,100
1798,182,255,255,255,16.966,13.658,60.346,100
1799,170,255,255,255,17.287,12.521,118.668,100
1800,254,255,255,255,18.859,17.148,150.901,100
1801,265,255,255,255,19.695,17.132,33.602,100
1802,300,255,255,255,20.393,18.730,39.207,100
1803,271,255,255,255,19.566,17.635,78.645,100
1804,273,255,255,255,19.410,17.908,148.472,100
1805,326,255,255,255,21.527,19.282,35.176,100
1806,450,255,255,255,24.342,23.538,28.498,100
1807,355,255,255,255,21.781,20.752,59.316,100
1808,266,255,255,255,18.718,18.094,9.489,100
1809,301,255,255,255,20.570,18.632,95.469,100
1810,423,255,255,255,24.436,22.040,59.516,100
1811,279,255,255,255,19.421,18.291,116.488,100
1812,462,255,255,255,26.458,22.233,153.601,100
1813,398,255,255,255,23.674,21.405,122.902,100
1814,488,255,255,255,34.439,18.042,7.938,100
1815,306,255,255,255,21.985,17.721,154.795,100
1816,264,255,255,255,19.263,17.450,179.824,100
1817,258,255,255,255,20.157,16.297,5.520,100
1818,345,255,255,255,22.954,19.137,115.360,100
1819,333,255,255,255,22.562,18.792,160.748,100
1820,379,255,255,255,24.031,20.080,94.823,100
1821,234,255,255,255,19.641,15.169,83.131,100
1822,498,255,255,255,28.226,22.464,68.089,100
1823,335,255,255,255,22.400,19.041,102.038,100
1824,491,255,255,255,25.813,24.219,21.974,100
1825,329,255,255,255,29.360,14.268,87.752,100
1826,276,255,255,255,22.614,15.540,43.408,100
1827,328,255,255,255,21.305,19.602,39.619,100
1828,256,255,255,255,22.324,14.601,157.695,100
1829,247,255,255,255,20.426,15.397,161.437,100
1830,343,255,255,255,23.334,18.716,114.391,100
1831,491,255,255,255,26.824,23.306,134.448,100
1832,255,255,255,255,21.027,15.441,143.914,100
1833,157,255,255,255,18.069,11.063,159.462,100
1834,447,255,255,255,29.185,19.501,117.624,100
1835,185,255,255,255,17.321,13.599,116.602,100
1836,299,255,255,255,19.899,19.131,127.795,100
1837,245,255,255,255,19.210,16.239,59.948,100
1838,307,255,255,255,23.986,16.296,132.728,100
1839,303,255,255,255,21.569,17.887,25.138,100
1840,350,255,255,255,23.184,19.221,174.521,100
1841,348,255,255,255,22.375,19.803,107.911,100
1842,237,255,255,255,17.468,17.274,170.846,100
1843,429,255,255,255,24.812,22.014,109.082,100
1844,240,255,255,255,19.218,15.901,171.257,100
1845,387,255,255,255,23.408,21.050,18.952,100
1846,287,255,255,255,19.623,18.622,118.644,100
1847,283,255,255,255,20.617,17.477,85.983,100
1848,349,255,255,255,27.947,15.900,117.026,100
1849,167,255,255,255,17.923,11.863,109.880,100
1850,231,255,255,255,19.675,14.949,86.607,100
1851,345,255,255,255,23.863,18.408,4.713,100
1852,224,255,255,255,20.574,13.863,41.206,100
1853,268,255,255,255,21.229,16.074,159.539,100
1854,359,255,255,255,25.478,17.941,136.821,100
1855,333,255,255,255,21.772,19.474,33.297,100
1856,261,255,255,255,18.819,17.658,94.625,100
1857,371,255,255,255,23.534,20.072,11.209,100
1858,456,255,255,255,24.840,23.374,145.087,100
1859,303,255,255,255,21.003,18.368,88.925,100
1860,348,255,255,255,22.536,19.661,72.671,100
1861,218,255,255,255,18.255,15.205,63.968,100
1862,427,255,255,255,25.590,21.246,19.293,100
1863,431,255,255,255,24.500,22.399,35.093,100
1864,194,255,255,255,17.974,13.742,153.668,100
1865,293,255,255,255,20.762,17.969,86.613,100
1866,293,255,255,255,21.892,17.041,147.394,100
1867,214,255,255,255,17.240,15.804,8.490,100
1868,496,255,255,255,27.713,22.788,110.833,100
1869,256,255,255,255,18.753,17.381,121.583,100
1870,208,255,255,255,17.686,14.974,179.720,100
1871,426,255,255,255,25.937,20.912,48.691,100
1872,453,255,255,255,28.571,20.187,144.975,100
1873,271,255,255,255,20.286,17.009,97.335,100
1874,353,255,255,255,22.666,19.830,102.312,100
1875,254,255,255,255,20.999,15.401,153.969,100
1876,263,255,255,255,19.561,17.119,39.524,100
1877,447,255,255,255,27.925,20.381,70.232,100
1878,247,255,255,255,19.253,16.335,77.611,100
1879,103,255,255,255,14.215,9.226,87.592,100
1880,209,255,255,255,17.704,15.031,151.607,100
1881,275,255,255,255,21.129,16.572,38.951,100
1882,173,255,255,255,17.997,12.239,88.877,100
1883,346,255,255,255,25.936,16.986,129.018,100
1884,180,255,255,255,18.692,12.261,56.423,100
1885,182,255,255,255,16.774,13.815,169.804,100
1886,171,255,255,255,19.590,11.114,96.133,100
1887,62,255,255,255,11.177,7.063,80.673,100
1888,287,255,255,255,21.489,17.005,73.601,100
1889,311,255,255,255,21.547,18.378,153.033,100
1890,274,255,255,255,21.407,16.297,10.800,100
1891,90,255,255,255,14.720,7.785,116.603,100
1892,78,255,255,255,14.221,6.983,111.133,100
1893,350,255,255,255,25.039,17.797,139.758,100
1894,189,255,255,255,16.464,14.616,42.607,100
1895,460,255,255,255,26.028,22.503,98.797,100
1896,478,255,255,255,25.978,23.428,105.146,100
1897,196,255,255,255,20.096,12.418,133.933,100
1898,433,255,255,255,24.431,22.566,176.364,100
1899,429,255,255,255,26.906,20.301,116.020,100
1900,408,255,255,255,26.153,19.863,51.270,100
1901,274,255,255,255,23.036,15.144,97.208,100
1902,248,255,255,255,21.090,14.972,132.376,100
1903,500,255,255,255,27.726,22.961,111.570,100
1904,380,255,255,255,25.231,19.176,137.073,100
1905,304,255,255,255,21.868,17.700,27.516,100
1906,308,255,255,255,22.152,17.703,6.457,100
1907,398,255,255,255,24.663,20.547,93.135,100
1908,271,255,255,255,21.325,16.180,27.556,100
1909,279,255,255,255,19.069,18.629,131.967,100
1910,262,255,255,255,22.582,14.772,41.157,100
1911,359,255,255,255,22.893,19.967,57.789,100
1912,235,255,255,255,20.531,14.573,67.956,100
1913,217,255,255,255,17.500,15.788,125.999,100
1914,244,255,255,255,18.666,16.644,110.853,100
1915,241,255,255,255,19.849,15.459,156.589,100
1916,400,255,255,255,23.880,21.327,44.107,100
1917,481,255,255,255,27.356,22.387,170.572,100
1918,436,255,255,255,26.020,21.335,28.985,100
1919,289,255,255,255,20.325,18.105,57.509,100
1920,491,255,255,255,27.234,22.955,161.894,100
1921,371,255,255,255,24.184,19.532,41.486,100
1922,118,255,255,255,16.509,9.101,160.582,100
1923,379,255,255,255,22.906,21.067,124.418,100
1924,260,255,255,255,20.498,16.150,157.555,100
1925,264,255,255,255,22.931,14.658,123.047,100
1926,276,255,255,255,21.285,16.510,92.328,100
1927,304,255,255,255,22.522,17.186,41.342,100
1928,389,255,255,255,22.811,21.712,144.304,100
1929,134,255,255,255,13.872,12.299,149.918,100
1930,252,255,255,255,18.669,17.187,74.325,100
1931,399,255,255,255,24.654,20.606,97.093,100
1932,284,255,255,255,28.151,12.845,46.595,100
1933,260,255,255,255,21.485,15.408,53.857,100
1934,259,255,255,255,22.582,14.603,118.340,100
1935,272,255,255,255,19.751,17.535,122.161,100
1936,267,255,255,255,24.077,14.120,62.868,100
1937,345,255,255,255,23.609,18.606,29.477,100
1938,287,255,255,255,21.219,17.222,52.175,100
1939,256,255,255,255,21.026,15.502,66.370,100
1940,412,255,255,255,23.432,22.387,4.722,100
1941,278,255,255,255,20.777,17.037,45.591,100
1942,426,255,255,255,23.890,22.704,87.343,100
1943,277,255,255,255,20.883,16.888,78.414,100
1944,210,255,255,255,18.618,14.361,29.046,100
1945,365,255,255,255,22.741,20.436,101.682,100
1946,302,255,255,255,23.663,16.249,112.783,100
1947,296,255,255,255,22.158,17.009,72.193,100
1948,211,255,255,255,18.222,14.744,20.385,100
1949,292,255,255,255,22.177,16.765,106.028,100
1950,234,255,255,255,18.816,15.834,62.127,100
1951,310,255,255,255,22.687,17.398,167.511,100
1952,447,255,255,255,29.005,19.622,114.370,100
1953,478,255,255,255,25.958,23.446,116.477,100
1954,274,255,255,255,20.018,17.428,102.107,100
1955,292,255,255,255,21.722,17.115,68.834,100
1956,261,255,255,255,21.192,15.681,177.525,100
1957,479,255,255,255,27.964,21.809,119.821,100
1958,310,255,255,255,22.894,17.240,104.824,100
1959,487,255,255,255,26.683,23.238,159.661,100
1960,267,255,255,255,18.637,18.241,170.200,100
1961,290,255,255,255,20.714,17.826,53.348,100
1962,277,255,255,255,21.000,16.794,159.100,100
1963,481,255,255,255,26.948,22.726,57.888,100
1964,356,255,255,255,23.802,19.043,77.113,100
1965,295,255,255,255,22.041,17.042,84.011,100
1966,241,255,255,255,19.437,15.787,51.172,100
1967,307,255,255,255,23.120,16.907,134.897,100
1968,279,255,255,255,20.317,17.484,113.697,100
1969,271,255,255,255,23.587,14.629,76.218,100
1970,498,255,255,255,27.173,23.334,35.365,100
1971,298,255,255,255,22.469,16.887,15.396,100
1972,329,255,255,255,21.749,19.260,25.788,100
1973,463,255,255,255,26.569,22.188,47.878,100
1974,254,255,255,255,19.049,16.978,39.540,100
1975,355,255,255,255,23.822,18.974,117.189,100
1976,287,255,255,255,25.197,14.502,90.277,100
1977,242,255,255,255,20.535,15.005,125.172,100
1978,418,255,255,255,25.497,20.873,15.946,100
1979,350,255,255,255,24.070,18.514,65.900,100
1980,309,255,255,255,20.605,19.094,47.655,100
1981,259,255,255,255,20.780,15.870,33.804,100
1982,270,255,255,255,21.816,15.758,120.315,100
1983,310,255,255,255,21.393,18.450,93.869,100
1984,292,255,255,255,20.875,17.810,25.427,100
1985,301,255,255,255,23.608,16.233,120.583,100
1986,293,255,255,255,21.296,17.518,146.788,100
1987,337,255,255,255,22.767,18.847,39.735,100
1988,406,255,255,255,26.307,19.650,176.289,100
1989,282,255,255,255,20.320,17.670,154.677,100
1990,291,255,255,255,20.696,17.902,106.513,100
1991,370,255,255,255,24.767,19.021,36.629,100
1992,410,255,255,255,23.984,21.765,173.081,100
1993,437,255,255,255,27.281,20.396,79.523,100
1994,293,255,255,255,20.555,18.149,126.101,100
1995,309,255,255,255,21.310,18.462,79.016,100
1996,194,255,255,255,19.298,12.800,80.839,100
1997,301,255,255,255,22.595,16.961,12.772,100
1998,447,255,255,255,25.546,22.279,164.617,100
1999,278,255,255,255,20.376,17.371,115.330,100
2000,288,255,255,255,21.163,17.327,76.968,100
2001,283,255,255,255,19.265,18.704,84.742,100
2002,250,255,255,255,18.532,17.177,57.653,100
2003,329,255,255,255,22.041,19.005,55.660,100
2004,258,255,255,255,18.449,17.805,55.524,100
2005,400,255,255,255,23.899,21.310,67.523,100
2006,294,255,255,255,20.554,18.212,91.476,100
2007,311,255,255,255,22.818,17.354,106.816,100
2008,344,255,255,255,22.971,19.067,86.848,100
2009,353,255,255,255,22.576,19.909,90.698,100
2010,499,255,255,255,30.190,21.045,144.622,100
2011,290,255,255,255,21.295,17.340,114.939,100
2012,288,255,255,255,20.461,17.922,75.187,100
2013,337,255,255,255,22.052,19.457,129.371,100
2014,320,255,255,255,22.196,18.357,163.132,100
2015,350,255,255,255,21.752,20.487,126.271,100
2016,260,255,255,255,20.145,16.433,110.262,100
2017,265,255,255,255,20.842,16.189,28.754,100
2018,266,255,255,255,20.114,16.838,34.625,100
2019,235,255,255,255,19.710,15.181,170.759,100
2020,248,255,255,255,20.236,15.604,7.742,100
2021,343,255,255,255,22.302,19.582,0.099,100
2022,405,255,255,255,23.979,21.505,103.842,100
2023,304,255,255,255,22.996,16.832,143.445,100
2024,294,255,255,255,21.704,17.247,131.381,100
2025,291,255,255,255,20.738,17.866,125.695,100
2026,292,255,255,255,24.316,15.289,23.024,100
2027,394,255,255,255,23.851,21.033,168.790,100
2028,313,255,255,255,20.777,19.181,56.409,100
2029,346,255,255,255,26.383,16.698,129.734,100
2030,238,255,255,255,19.123,15.846,175.268,100
2031,329,255,255,255,25.708,16.295,58.379,100
2032,318,255,255,255,20.541,19.711,52.858,100
2033,343,255,255,255,23.776,18.368,56.980,100
2034,306,255,255,255,24.020,16.220,138.909,100
2035,393,255,255,255,24.437,20.477,93.726,100
2036,415,255,255,255,25.822,20.463,110.248,100
2037,312,255,255,255,20.237,19.630,37.691,100
2038,320,255,255,255,21.187,19.230,55.424,100
2039,45,255,255,255,8.172,7.011,112.736,100
2040,402,255,255,255,24.904,20.553,110.383,100
2041,327,255,255,255,22.716,18.329,166.898,100
2042,494,255,255,255,27.434,22.927,146.185,100
2043,309,255,255,255,21.579,18.232,58.432,100
2044,300,255,255,255,21.228,17.994,68.237,100
2045,89,255,255,255,13.091,8.656,26.567,100
2046,481,255,255,255,27.493,22.276,25.899,100
2047,22,255,255,255,5.469,5.122,146.310,100
2048,279,255,255,255,21.687,16.380,164.519,100
2049,381,255,255,255,24.604,19.716,167.116,100
2050,301,255,255,255,21.524,17.805,71.000,100
2051,304,255,255,255,21.798,17.757,72.842,100
2052,449,255,255,255,27.317,20.928,4.738,100
2053,341,255,255,255,20.860,20.813,21.676,100
2054,346,255,255,255,22.311,19.745,34.981,100
2055,414,255,255,255,25.592,20.597,69.626,100
2056,405,255,255,255,27.441,18.792,179.996,100
2057,326,255,255,255,23.630,17.566,14.066,100
2058,286,255,255,255,20.799,17.508,67.374,100
2059,289,255,255,255,21.543,17.080,163.724,100
2060,106,255,255,255,12.440,10.849,78.265,100
2061,293,255,255,255,21.755,17.148,56.721,100
2062,342,255,255,255,22.801,19.098,34.743,100
2063,349,255,255,255,26.904,16.517,155.624,100
2064,323,255,255,255,22.440,18.327,53.236,100
2065,283,255,255,255,20.321,17.732,5.913,100
2066,478,255,255,255,32.218,18.890,63.626,100
2067,325,255,255,255,22.416,18.460,163.082,100
2068,428,255,255,255,24.177,22.540,60.172,100
2069,338,255,255,255,22.155,19.424,59.399,100
2070,322,255,255,255,21.791,18.814,127.830,100
2071,288,255,255,255,21.197,17.299,53.407,100
2072,294,255,255,255,21.135,17.711,95.440,100
2073,249,255,255,255,19.844,15.977,57.355,100
2074,293,255,255,255,25.921,14.392,151.864,100
2075,287,255,255,255,22.533,16.217,13.882,100
2076,471,255,255,255,26.083,22.992,24.403,100
2077,297,255,255,255,22.109,17.104,107.025,100
2078,251,255,255,255,22.184,14.406,96.064,100
2079,369,255,255,255,22.936,20.485,130.581,100
2080,290,255,255,255,21.581,17.110,100.129,100
2081,326,255,255,255,22.418,18.515,121.825,100
2082,294,255,255,255,24.436,15.319,115.466,100
2083,343,255,255,255,22.506,19.405,133.201,100
2084,305,255,255,255,23.157,16.770,177.275,100
2085,300,255,255,255,22.408,17.046,108.335,100
2086,289,255,255,255,20.950,17.564,13.120,100
2087,474,255,255,255,25.685,23.497,22.804,100
2088,436,255,255,255,27.105,20.481,118.073,100
2089,306,255,255,255,21.095,18.470,90.154,100
2090,301,255,255,255,24.713,15.508,87.515,100
2091,279,255,255,255,20.700,17.161,9.008,100
2092,356,255,255,255,23.908,18.959,178.816,100
2093,367,255,255,255,24.001,19.469,157.918,100
2094,309,255,255,255,21.845,18.010,12.627,100
2095,405,255,255,255,24.215,21.295,102.461,100
2096,299,255,255,255,22.112,17.217,94.075,100
2097,324,255,255,255,21.169,19.487,16.436,100
2098,374,255,255,255,22.438,21.223,161.592,100
2099,290,255,255,255,19.497,18.938,100.155,100
2100,275,255,255,255,19.381,18.066,106.103,100
2101,263,255,255,255,19.670,17.024,75.469,100
2102,296,255,255,255,21.165,17.806,156.258,100
2103,463,255,255,255,26.102,22.585,170.644,100
2104,346,255,255,255,21.867,20.147,34.964,100
2105,267,255,255,255,20.343,16.711,25.710,100
2106,216,255,255,255,19.311,14.242,123.877,100
2107,297,255,255,255,22.217,17.021,114.915,100
2108,297,255,255,255,21.364,17.700,154.252,100
2109,430,255,255,255,26.713,20.495,178.589,100
2110,302,255,255,255,20.253,18.986,28.376,100
2111,371,255,255,255,24.749,19.086,109.037,100
2112,260,255,255,255,21.173,15.635,122.935,100
2113,315,255,255,255,22.160,18.098,44.874,100
2114,297,255,255,255,20.786,18.192,19.610,100
2115,352,255,255,255,23.138,19.370,66.337,100
2116,366,255,255,255,22.784,20.453,137.251,100
2117,445,255,255,255,25.972,21.815,51.782,100
2118,307,255,255,255,23.631,16.541,27.683,100
2119,223,255,255,255,20.278,14.002,15.466,100
2120,475,255,255,255,26.932,22.456,135.325,100
2121,310,255,255,255,23.286,16.950,75.391,100
2122,304,255,255,255,23.196,16.687,86.964,100
2123,302,255,255,255,20.510,18.748,45.866,100
2124,338,255,255,255,21.479,20.036,79.549,100
2125,351,255,255,255,22.067,20.252,92.016,100
2126,291,255,255,255,22.659,16.352,21.155,100
2127,316,255,255,255,20.492,19.634,160.320,100
2128,420,255,255,255,25.153,21.261,69.905,100
2129,299,255,255,255,20.996,18.132,75.366,100
2130,323,255,255,255,22.216,18.511,160.172,100
2131,305,255,255,255,22.539,17.229,88.472,100
2132,289,255,255,255,21.765,16.906,1.087,100
2133,310,255,255,255,21.183,18.633,39.587,100
2134,312,255,255,255,24.045,16.521,27.500,100
2135,323,255,255,255,21.860,18.813,96.685,100
2136,290,255,255,255,20.595,17.929,155.987,100
2137,361,255,255,255,23.200,19.812,97.115,100
2138,334,255,255,255,21.705,19.593,147.404,100
2139,307,255,255,255,22.006,17.763,84.314,100
2140,270,255,255,255,21.106,16.288,26.829,100
2141,282,255,255,255,19.964,17.985,108.382,100
2142,310,255,255,255,22.903,17.233,68.038,100
2143,295,255,255,255,19.619,19.145,173.312,100
2144,326,255,255,255,21.710,19.120,95.117,100
2145,311,255,255,255,21.842,18.129,140.652,100
2146,299,255,255,255,21.319,17.858,93.760,100
2147,244,255,255,255,19.395,16.018,7.019,100
2148,363,255,255,255,25.250,18.305,56.128,100
2149,346,255,255,255,23.316,18.894,113.877,100
2150,313,255,255,255,22.067,18.060,95.994,100
2151,444,255,255,255,25.586,22.095,124.854,100
2152,146,255,255,255,19.101,9.732,24.425,100
2153,318,255,255,255,21.237,19.065,3.523,100
2154,313,255,255,255,22.640,17.603,152.286,100
2155,273,255,255,255,20.520,16.939,128.510,100
2156,297,255,255,255,21.020,17.990,81.108,100
2157,354,255,255,255,22.282,20.229,70.221,100
2158,222,255,255,255,23.463,12.047,33.998,100
2159,284,255,255,255,22.051,16.398,98.020,100
2160,373,255,255,255,23.332,20.355,168.289,100
2161,290,255,255,255,23.028,16.035,52.722,100
2162,316,255,255,255,21.902,18.370,1.889,100
2163,253,255,255,255,20.473,15.735,159.316,100
2164,198,255,255,255,17.048,14.788,153.132,100
2165,306,255,255,255,23.626,16.491,134.306,100
2166,347,255,255,255,22.385,19.737,96.985,100
2167,336,255,255,255,23.560,18.158,104.607,100
2168,305,255,255,255,20.854,18.622,174.951,100
2169,283,255,255,255,20.041,17.979,18.329,100
2170,175,255,255,255,15.154,14.704,168.766,100
2171,337,255,255,255,22.849,18.779,93.709,100
2172,330,255,255,255,23.961,17.536,144.350,100
2173,356,255,255,255,23.430,19.346,139.227,100
2174,308,255,255,255,21.503,18.237,36.059,100
2175,251,255,255,255,19.677,16.241,165.884,100
2176,302,255,255,255,22.033,17.452,102.777,100
2177,339,255,255,255,22.664,19.045,83.278,100
2178,438,255,255,255,25.303,22.040,9.776,100
2179,342,255,255,255,23.742,18.340,138.669,100
2180,441,255,255,255,25.879,21.697,85.135,100
2181,341,255,255,255,22.105,19.642,35.026,100
2182,282,255,255,255,19.538,18.377,80.554,100
2183,295,255,255,255,21.937,17.122,105.154,100
2184,209,255,255,255,19.460,13.675,162.178,100
2185,354,255,255,255,24.339,18.519,153.735,100
2186,335,255,255,255,25.904,16.466,146.288,100
2187,389,255,255,255,23.684,20.912,99.731,100
2188,409,255,255,255,25.467,20.448,132.116,100
2189,201,255,255,255,19.094,13.404,3.133,100
2190,386,255,255,255,25.052,19.618,71.508,100
2191,449,255,255,255,26.836,21.303,142.866,100
2192,418,255,255,255,24.547,21.681,63.345,100
2193,172,255,255,255,18.393,11.907,46.415,100
2194,384,255,255,255,23.561,20.751,94.529,100
2195,409,255,255,255,24.593,21.175,43.698,100
2196,490,255,255,255,28.421,21.952,84.874,100
2197,289,255,255,255,22.582,16.295,32.068,100
2198,360,255,255,255,22.324,20.533,168.104,100
2199,401,255,255,255,25.220,20.244,161.230,100
2200,323,255,255,255,22.406,18.355,73.446,100
2201,329,255,255,255,21.518,19.467,54.728,100
2202,409,255,255,255,24.332,21.402,170.678,100
2203,378,255,255,255,22.447,21.441,105.729,100
2204,329,255,255,255,22.714,18.442,24.069,100
2205,440,255,255,255,25.941,21.596,146.207,100
2206,329,255,255,255,21.531,19.455,33.636,100
2207,373,255,255,255,25.308,18.766,114.290,100
2208,167,255,255,255,17.019,12.494,25.117,100
2209,306,255,255,255,20.557,18.953,14.066,100
2210,458,255,255,255,26.251,22.214,48.994,100
2211,480,255,255,255,25.353,24.106,169.186,100
2212,180,255,255,255,16.210,14.138,156.064,100
2213,484,255,255,255,25.866,23.825,54.561,100
2214,393,255,255,255,24.376,20.527,111.835,100
2215,176,255,255,255,15.754,14.225,91.582,100
2216,340,255,255,255,22.522,19.221,36.341,100
2217,483,255,255,255,27.022,22.759,79.982,100
2218,330,255,255,255,23.120,18.174,175.513,100
2219,289,255,255,255,21.010,17.514,160.471,100
2220,344,255,255,255,22.720,19.278,141.369,100
2221,345,255,255,255,21.080,20.838,32.372,100
2222,313,255,255,255,23.053,17.287,107.482,100
2223,481,255,255,255,27.665,22.137,132.513,100
2224,432,255,255,255,30.683,17.926,70.717,100
2225,349,255,255,255,22.632,19.634,85.579,100
2226,307,255,255,255,20.802,18.791,21.137,100
2227,342,255,255,255,22.932,18.989,22.856,100
2228,319,255,255,255,20.896,19.437,23.752,100
2229,355,255,255,255,21.415,21.107,67.393,100
2230,376,255,255,255,23.271,20.572,46.690,100
2231,446,255,255,255,24.334,23.336,59.564,100
2232,429,255,255,255,26.552,20.572,114.475,100
2233,494,255,255,255,26.035,24.159,143.868,100
2234,385,255,255,255,24.324,20.153,133.192,100
2235,344,255,255,255,22.394,19.558,18.676,100
2236,362,255,255,255,26.845,17.169,153.839,100
2237,486,255,255,255,27.687,22.350,152.643,100
2238,323,255,255,255,22.348,18.402,162.142,100
2239,495,255,255,255,26.349,23.920,95.210,100
2240,357,255,255,255,22.394,20.298,81.264,100
2241,195,255,255,255,19.847,12.510,132.902,100
2242,207,255,255,255,20.072,13.131,109.268,100
2243,489,255,255,255,29.524,21.088,121.457,100
2244,352,255,255,255,24.667,18.169,173.890,100
2245,334,255,255,255,20.886,20.361,15.167,100
2246,475,255,255,255,26.710,22.643,96.328,100
2247,410,255,255,255,24.369,21.421,168.459,100
2248,381,255,255,255,25.133,19.301,39.251,100
2249,336,255,255,255,21.977,19.466,69.720,100
2250,247,255,255,255,19.662,15.995,166.333,100
2251,312,255,255,255,21.979,18.074,65.267,100
2252,342,255,255,255,22.533,19.325,106.909,100
2253,412,255,255,255,25.955,20.211,102.914,100
2254,338,255,255,255,23.046,18.674,102.215,100
2255,395,255,255,255,24.023,20.935,132.142,100
2256,360,255,255,255,24.311,18.854,145.061,100
2257,380,255,255,255,23.515,20.576,114.142,100
2258,301,255,255,255,21.269,18.019,67.523,100
2259,413,255,255,255,24.696,21.293,89.024,100
2260,316,255,255,255,21.881,18.388,78.624,100
2261,336,255,255,255,20.983,20.389,84.006,100
2262,246,255,255,255,18.760,16.696,163.991,100
2263,199,255,255,255,17.293,14.652,158.217,100
2264,347,255,255,255,23.421,18.864,105.671,100
2265,342,255,255,255,22.488,19.364,105.629,100
2266,317,255,255,255,21.144,19.089,64.473,100
2267,360,255,255,255,23.860,19.211,68.903,100
2268,344,255,255,255,21.771,20.118,132.443,100
2269,263,255,255,255,19.852,16.868,71.763,100
2270,339,255,255,255,22.707,19.009,16.268,100
2271,309,255,255,255,21.359,18.420,93.689,100
2272,423,255,255,255,24.977,21.563,79.123,100
2273,406,255,255,255,24.813,20.833,107.885,100
2274,373,255,255,255,22.224,21.369,8.098,100
2275,275,255,255,255,19.435,18.016,61.263,100
2276,390,255,255,255,24.427,20.328,81.959,100
2277,395,255,255,255,23.141,21.733,39.611,100
2278,287,255,255,255,20.250,18.046,3.773,100
2279,246,255,255,255,19.264,16.259,170.359,100
2280,362,255,255,255,25.775,17.882,32.477,100
2281,301,255,255,255,20.103,19.064,69.553,100
2282,366,255,255,255,23.203,20.084,52.106,100
2283,491,255,255,255,26.108,23.945,51.923,100
2284,271,255,255,255,20.673,16.691,129.401,100
2285,382,255,255,255,25.148,19.340,126.471,100
2286,230,255,255,255,18.587,15.756,175.469,100
2287,451,255,255,255,26.880,21.363,88.477,100
2288,337,255,255,255,21.797,19.685,179.383,100
2289,318,255,255,255,22.604,17.912,89.728,100
2290,341,255,255,255,23.030,18.852,114.491,100
2291,340,255,255,255,22.421,19.308,48.650,100
2292,395,255,255,255,25.783,19.506,52.848,100
2293,297,255,255,255,21.111,17.913,171.052,100
2294,390,255,255,255,24.595,20.190,9.390,100
2295,374,255,255,255,25.642,18.571,77.371,100
2296,391,255,255,255,25.155,19.791,138.227,100
2297,486,255,255,255,27.360,22.617,71.635,100
2298,403,255,255,255,25.335,20.254,99.636,100
2299,326,255,255,255,21.475,19.328,12.424,100
2300,387,255,255,255,24.195,20.366,86.567,100
2301,392,255,255,255,23.596,21.152,15.185,100
2302,314,255,255,255,22.104,18.087,145.476,100
2303,390,255,255,255,22.925,21.660,95.847,100
2304,349,255,255,255,22.313,19.915,130.387,100
2305,356,255,255,255,24.564,18.453,46.763,100
2306,370,255,255,255,23.478,20.065,176.266,100
2307,372,255,255,255,23.340,20.293,45.144,100
2308,404,255,255,255,25.553,20.131,144.011,100
2309,359,255,255,255,24.114,18.956,41.253,100
2310,436,255,255,255,24.142,22.995,125.731,100
2311,476,255,255,255,27.236,22.253,89.778,100
